#FORMAT: BEACON												
#PREFIX: https://d-nb.info/gnd/												
#TARGET: https://www.musikbibliographie.de/REL?PPN=												
#FEED: https://github.com/musikforschung/BMS_Beacon/blob/main/dmp/beacon_dump_tp.txt									
#LINK: https://www.w3.org/2000/01/rdf-schema#seeAlso												
#CONTACT: Bibliographie des Musikschrifttums <bms@sim.spk-berlin.de>												
#INSTITUTION: Staatliches Institut für Musikforschung Preußischer Kulturbesitz												
#NAME: Bibliographie des Musikschrifttums BMS online												
#MESSAGE: Publikationen von und über (Name Person) in der Bibliographie des Musikschrifttums | Literature by and about (name of person) in the Bibliographie des Musikschrifttums											
#DESCRIPTION: Die Bibliographie des Musikschrifttums (BMS online) verzeichnet internationale, wissenschaftliche Publikationen zur Musik. Dabei werden Bücher, Aufsätze und Rezensionen aus Zeitschriften, Festschriften, Kongreßberichten, Jahrbüchern, Sammelbänden und kritischen Berichten musikalischer Editionen berücksichtigt. In der Liste sind die GND-IDs (Tp1-Tp4) und die zugehörigen BMS-IDs von Personen verzeichnet, zu denen Literatur in der BMS nachgewiesen sind. Dabei kann die Person sowohl Autor als auch Thema der jeweiligen Publikation sein. | The Bibliographie des Musikschrifttums (BMS online) lists international, scholarly publications on music. Books, essays and reviews from journals, festschrifts, proceedings, yearbooks, anthologies and critical reports of musical editions are considered. This file contains the GND-IDs (Tp1-Tp4) and the corresponding BMS-IDs of persons for whom literature is indexed in the BMS. The person can be both author and subject of the respective publication.				
#TIMESTAMP: 2025-12-11
#UPDATE: weekly


134949188||008709726
13526345X||00870953X
1041808178||008708940
118858815||008708592
135069947||008704953
128730684||008704619
1314097717||008703841
135270367||008703140
1313961868||00870239X
130523054||008699712
13483285X||008699356
116610638||008699348
129847097||008699267
132550342||008699232
11672594X||008697949
139443649||008696721
1015668542||008695792
1041963602||008694222
1170719384||008694125
134618866||008691452
119278332||008684790
135357349||008680388
1267510900||008680167
115736220||008680086
13498787X||00867809X
12986451X||008678030
128576960||008677972
134774531||008677298
1014608597||008676798
123667933||00867468X
103909664||008674051
143533258||008672490
118932322||008666431
119025361||008663513
123891124||008663483
134945239||008659729
135074452||008651302
135308399||008651299
134576551||008651280
134903331||008651264
117071153||008647828
134351428||008647399
1072525992||008646996
104241160||008646988
173768849||008645876
1011896133||008645868
1011898365||00864585X
13447659X||008645841
116835737||008645817
133483088||008645809
131993348||008645795
116032347X||008644845
123970857||00864473X
128628464||008643725
116603054||008642443
123747112||008642281
135465311||00864196X
116057165||008638977
140029036||008638918
121151824||008635463
132569388||008635137
131491946||008635129
138112746||008635056
1035429810||008634351
1018516905||008634114
134428293||008634041
103797998||008634033
134318927||008633193
13797910X||008633142
1304012638||008632359
139912517||008616728
1146813759||008610525
132392267||008610517
134545753||008610177
135146658||008610169
119464470||008609098
133993744||008605424
1069143464||008605270
134353420||008602840
128910623||008600716
1055936289||008599963
1045175587||008599777
122168984||00859905X
120687615||008594066
124087108||008593973
121803007||008592985
129996521||008592934
134855701||008592926
129566446||00859256X
134718569||008588929
103936130||008587329
119426277||008586349
124685846||008586330
1112683208||008582890
130048747||008581967
1065690355||008577153
135457416||008577137
135102758||008574197
123995817||008574170
1057339709||008570248
123936233||008565112
141188928||008567581
128825936||008567522
119117819||008562598
135101506||008562563
135048028||008563519
134393864||008563314
116831359||008563292
132970767||008563284
1056445009||008558787
119466902||008557772
134255348||008557748
124852874||008557721
141498641||008557683
138178097||008557403
119189941||008557047
133895645||008556490
120491915||00855255X
123978599||008552266
123039711||008551731
117247588||008550476
117133442||008550441
129464430||00855028X
135209242||008550247
134961633||008549303
103903283||008548625
103851933||00854848X
124565476||008548080
116338083||008542740
118017802||008541744
135447372||008539898
133268624||008537119
118866575||008535957
115458026||008533946
143264397||008531749
11911044X||008531684
134375114||00853165X
128698144||008531609
128388455||00853005X
119274582||008526036
119512629||008525889
1247770842||00852551X
1079507922||008525471
119237628||008525463
119929148X||008525455
134832809||008525129
123541395||008525110
132076969||008525102
133032531||008525080
133756793||008524955
118875775X||008524386
134358201||008524378
118955683||008524343
104198273||008524149
118677780||008524114
134610199||00852226X
134121457||008521565
133725979||008521174
138122113||008521018
122572378||008520135
128450525||008520054
124578772||008518734
101279363X||008517991
134785096||008516111
13472819X||008514763
129293237||008514739
124459161||008514216
124611249||008514208
124540384||008514194
118834827||008514186
124261388||008514119
14269875X||008513260
103823719X||008511640
141894407||008511608
104274263||008510784
129462144||008510776
104067020||008510695
134585291||008510687
135180961||008510660
118755927||008509875
122010604||008508410
129743801||008506779
134342135||008506213
124142656||008505519
13530590X||008504423
1116376164||008504350
115756221||008503338
134817826||008502226
122063759||008501084
11718182X||008501076
104066660||008501068
103819088||00850105X
123027993||008501041
11909388X||008500045
118726579||00849889X
106085631X||008498768
124621554||008497486
1229195947||008497478
123315778||008496552
122437284||008496536
134697804||008496056
1123603154||00849603X
1242567283||008495777
129198196||00849553X
1031657355||00849486X
119307995||008493677
1271403943||008493626
10284190X||008492565
128470801||008492336
118852191||008491631
132242567||008491607
118868829||008489475
119296756||008489432
11895945X||008489386
116599898||008487057
117152838||008487014
128580399||008487006
11866364X||008486980
124954022||008486859
118985388||008486239
1057973211||008484333
118775073||008482047
13138645X||008481377
118849891||008478996
1089220049||008476454
1283993600||008474958
1016240309||008473633
135331986||008473226
128763647||00847298X
103871799||008471290
124244831||008471282
134340191||008471266
118839683||008471258
123937280||00847124X
103901361||008471215
1055670734||008471207
128573201||008471177
117112054||008469954
133002756||008468273
134838645||008466475
119392984||008461147
134588355||008459762
134541715||008459142
1066469075||008459983
131624350||008463069
1089756240||008460302
132117215||008459495
132615932||008463123
1228918708||00846183X
134481941||008463263
118549952||008460922
132077396||008463085
1168758904||008460825
14161823X||008463654
109751280||008460329
122834798||008459436
123638704||008460280
134915070||008460264
120941791||008461414
121436047||00845938X
124935575||008462542
132086794||008463107
134553012||008459959
103851801||008458790
1182709559||008458588
119293161||008461112
134884868||008463328
134512162||008457433
13548443X||008457425
12145407X||008455651
1282897411||008455279
128763396||008454221
118982044||008454183
1042071128||008454019
1037140761||008453012
130584967||008451524
115782516||008451125
117313556||008451095
133997316||008449945
116992794||008443238
1089750927||00844322X
12876371X||008441901
130255645||008440387
134386167||008438226
117334391||008438099
116228787X||008437955
123939100||008437904
135311306||008437866
1212819896||008437831
134739787||008437823
134715209||008437815
1013644239||008437645
135229898||008437637
135354390||008435960
135385490||008433887
13439027X||008433879
134742648||008433526
134977173||008430438
135401089||008430357
134722108||008429529
115556982||008428298
134762711||008428220
13494030X||008427429
134839609||008427011
1153801248||008426333
1279903791||008425825
128673281||00842229X
112398705X||00842053X
118579487||008419183
134375947||008418780
1267507640||008417725
134506669||008416087
111841909X||008415439
134724429||008415358
1278695095||008414874
135163250||008414858
1056375442||008414645
132097737||00841226X
13521985X||008412081
123940087||008411689
13332009X||008411107
124907555||008410852
103860347||008410615
133704262||008409978
13151671X||008409927
103843299||008408548
137459556||008406022
1042222215||008405867
103811303||008405778
134800524||008404844
135511305||008401950
13294622X||008400989
1018167048||008399573
1032628375||008393400
116265221||008392498
130387983||008392471
1107194202||008390312
116644729||008387575
135203511||008388598
123507235||008386935
12337541X||008385637
129352993||00838522X
1220536970||008385092
134362721||008384282
11907317X||008377391
12873941X||008374708
134869850||008374562
1028941188||008370486
1089794673||008369445
123677963||008369380
128679948||008368430
119517523||008367221
102850992||008366322
135482399||008366314
134376390||008366055
1048751791||008365253
1062572084||008365105
134573285||008364982
131976435||008364141
11612041X||008363412
102499403||008362939
133043746||008362912
1178086763||008361363
120407868||008360200
123126215||008360197
117741116||008360189
105549202X||008360162
128851147||008360154
134456602||00836009X
119094916||008360057
119029669||008359466
118567756||008357692
134805127||008357684
122063562||00835765X
135388694||008357641
134883985||00835572X
141080132||008355703
104063947||008355215
134601491||00835426X
134409620||008354243
141397675||008354170
118684493||008352801
134625706||00835278X
131748688||008352208
122703898||008352070
134561147||008347972
118738453||008347182
12488928X||008343489
1024640833||008343187
123497302||008342091
1067537589||008342008
124133177||00834177X
135080525||008340234
134558308||008336970
134499522||008336962
135033063||008336954
1017709254||008336938
134595513||008336822
143940414||008336180
134597591||008333645
133024504||008330980
134409361||008326991
134467388||00832610X
129810177||008325693
134865022||008324719
1269051334||008324506
128483830||008324476
1254554394||008321833
134395425||008320918
104066717||008320799
117112984||008320772
143498991||008320128
132949601||008318921
124388108||008318913
134416872||008318840
135172292||008318794
134774930||008317496
1026471788||008314357
134346335||008307008
134228332||008303908
134360893||008303894
119268752||008303878
119332450||008303738
1064473520||008303045
135068932||008301743
118746731||00830159X
134397347||008301565
129790036||008301549
124526055||008301506
12307651X||008300712
134350685||008300704
119401053||008300690
120873427X||008299455
103899731||008299420
134700384||008299366
124865283||008299331
116214708||008298246
1145182038||008298076
134391616||008297967
121347494||00829643X
1194248136||008295271
134762738||008293627
1057648906||008293015
130004251||008287864
135239648||008287856
129502693||008285594
129464929||008284598
116536225||008284377
139638806||008283206
103902457||008282382
116279419||008282234
118844822||008279845
123690471||008281165
136001572||008281084
119368706||00828038X
123997593||008277559
132883317||008277524
129809942||008277389
131667750||008274568
116856254||008274541
103839267||008274517
131624741||008273421
135126371||008273405
1264601972||008272905
118744194||008272662
119401177||008272166
1264456603||008271542
124224857||008271321
137274688||008271283
122499336||008271240
122506863||008271232
116622520||008271224
119357437||00826936X
134679989||008269181
137144342||008268797
119400669||008268312
134338472||008267871
119426064||008267847
135520681||008267758
116114185||008267324
129854638||008267286
103792198||008267278
116132051||00826726X
128615621||008267251
123424623||008267073
103470124X||008267065
12399473X||008267030
134840089||008267014
124973817||008267006
129773166||008266999
109993219X||008263132
1058654594||008262128
1032887141||008259496
123349907||008256276
134472780||008253633
130835293||008241694
134801679||008237727
103811982||00823339X
132712768||008226563
122097610||008223246
124211259||008222290
134476433||008220840
124804640||008219222
124022162||008218900
123246660||008218463
128558407||008215545
124103448||008213852
124645712||008213151
128434864||00821221X
119286734||008211981
128839716||008207569
128434880||008207070
135275458||008206694
118871609||008203997
102424853||008203911
134362284||008193738
123027985||008193185
135202175||008193002
119001314||008190046
11854229X||008189277
122153472||008188777
134669932||008187495
124946135||008185034
134716493||008184089
1017004293||008177139
116650974||008175020
120272903||00817461X
134762061||008161739
103780777||008157057
1238918484||008155755
119041855||008152764
121985989||00814947X
134268458||008149410
120997827||008149291
132550768||008145563
103853286||00814544X
131995952||008141983
132001446||008141959
1034346016||008140227
134929144||008138915
172208459||008135029
116926201||008133328
124119115||008132720
13440162X||008132674
128816155||00812955X
124816304||008128774
11036094X||008128324
134333454||00812566X
116546662||008121710
119009676||008121567
103849319||008111545
134484290||008141053
118779702||008153221
139223622||008256799
13467152X||00810767X
134475070||008107653
118886991||008105782
135468256||008105723
134984021||008105596
138673276||008105294
119456036||008103577
1034941747||008103321
1172521867||008102643
118825682||008101655
116580666||008101639
124543758||008098778
11681859X||008098387
134558006||008098085
134561872||008098077
134574842||008098050
134324927||008097208
134841026||008096627
13523669X||008096619
135333776||008096457
139976523||008096368
134311469||008096139
129740446||008095973
122853687||008095965
135067286||008095809
134891058||008095256
128441100||008095248
134535944||008094977
134457129||008093601
133907694||008093512
134686756||008093458
135307872||008093091
116539062||008092745
134359917||008092710
102589717X||008092702
134484428||008092680
135359996||008092559
103846050||008091854
134364074||008091641
13200867X||008091056
1153906198||008091021
1157122159||008090920
1089769644||00809070X
1072081911||008090254
134576640||008089795
1105491668||008089779
134885287||008089752
1236408594||008089620
134935071||008088608
119261839||008088144
123965268||008088136
123964857||008088128
135413605||008086648
134744802||008084696
142937126||008083932
1172216827||008082073
134370945||008081573
1162642815||008081549
133012247||008079811
134635485||008079803
134741226||008079544
134856317||008079536
1066349878||008079463
13491676X||008079315
142741965||008075433
116450525||008075409
134446593||008075328
1033726346||008075298
128457236||008071810
1244554952||008071322
135501792||008069506
128977701||008069492
134312392||008067686
11363644X||00806749X
1209692821||008067406
135242444||008067333
128376198||008067325
13538561X||008067317
1128829274||008067198
140911553||008066957
134335082||008065861
13622640X||008064148
13493346X||008064083
140531823||008063540
1257246011||008063362
124209084||008063192
124209068||008063184
12420905X||008063176
135364485||00806279X
119262592||008062773
134506367||008061815
141189460||008061661
120755106||008061629
1050700201||008060738
132869810||008059829
129052779||008059810
131911767||008058512
134797647||008057893
1047971216||008057656
1256722804||008057036
118524119||00805701X
128751150||008056455
1256641731||008056447
129979112||008056439
103937099||008055254
134514939||008054967
1042933162||008054959
1015648835||008054908
1046352059||008047898
11553203X||008045917
118644572||008044643
124571085||008044635
139276645||008044546
123177677||008043418
13269882X||008042276
120894785||008038309
101663935X||008038201
123027977||008038198
103867817X||008038171
119445204||00803768X
122230450||008037671
103177257X||008037582
134771885||008037566
134700120||008036535
134714008||008036519
134426975||008036446
13445930X||00803642X
134740807||008036411
138517584||008036381
134496183||008036365
117404551||008036314
118009230||008036292
124528805||008036276
121670244||008036268
139648453||00803544X
123895758||008035326
133885887||008033676
1254718656||008033668
134531078||008033358
111672815X||008032319
135740851||008025983
104692186X||008024820
1106270983||008024812
134454553||008024804
134611047||008024790
12185017X||00802474X
134610067||008024715
134692756||008024618
120474123||008024499
1226183689||008022550
135251753||00802247X
1162309423||008022267
1253938911||008022224
13480757X||008020612
134745752||008020124
1253689709||008018642
135310288||008013187
131998412||008012628
143493531||00801230X
13283202X||008012296
12340312X||008012288
134582713||008011311
123516781||008009899
130413240||008009864
13452506X||008009856
13451887X||008009848
124172075||008009813
135425107||008009767
124110118||008007462
132814870||008007071
129467529||008007047
118921827||008005389
118856413||008005370
1252758006||00800465X
142593710||008004617
12945706X||008004552
134384660||008004250
134482867||008003750
119007177||008002843
134397223||008002576
134857623||008002495
134398327||008002398
13439710X||008002371
134501594||008002355
1239454481||008002274
135173558||008001472
128739312||008000840
1252267517||008000166
1252254598||008000050
1135809283||008000034
122261836||007997736
119264110||007996993
125157940X||007994206
119348632||007992033
135369053||007993099
134483022||007993072
134592379||007992459
123260698||007992165
138012075||007992084
135439140||007991150
135423457||00799110X
128861649||007987188
104090359||00798717X
135350638||007985479
12999510X||007983980
134779150||00798328X
134766016||00798300X
1046085239||007982186
140907459||00798197X
134539338||007981767
1068826886||007980469
13523509X||007979819
123165687||007979738
1193045258||007978588
13538088X||007977700
135500583||007976844
1249710723||007975759
134327659||00797566X
1054147086||007975457
134707494||007975414
134676882||00797499X
1249524040||007974892
116527064||00797485X
1066348294||007974841
1118525949||007974787
136646123||00797423X
118918281||007974124
1030536457||007974019
121423093||007972210
124209734||007972024
124209645||007972016
120456052||007971974
118911902||007970625
128662190||007970595
122866622||007970579
135203457||007970544
134462505||007970501
13164307X||007970463
135251206||007970358
1068340797||007969821
13295799X||007969813
1112096221||007968191
1051228026||007966849
132220563||007966466
103811095||007965354
135050626||00796532X
119285142||007965303
138222525||007964463
128657782||007959648
118874047||007959613
129070785||007959540
139092218||007958919
1067535926||007957912
134919491||007957904
132923386||007957882
135507944||007954166
123649676||007954158
130038598||00795414X
1023892162||007953178
1164474049||007951892
11703603X||007949162
123838959||007948344
135017130||007948328
135017149||00794831X
1233812505||00794683X
1036244768||007945590
103826777||007945477
102499683||007945361
132408465||007944977
1067268766||007944934
13654309X||007944659
119400812||007944632
102411220||007944594
133576132||007942966
13493508X||007942702
118515330||007942478
1246091879||007942443
1033145637||007942419
133748790||007942389
1116386127||00794232X
114005046X||007940688
132464284||007940556
1025098412||00794053X
12376887X||007940521
153329424||007939256
10400715X||007939108
119086875||007938853
103908064||007938802
103915877||00793713X
100065961||007935471
122750209||007935382
124015875||007934084
135479088||007934041
134612795||007928017
135283922||007927142
11802129X||007926561
124749356||007925379
119370581||007923589
118760505||007919514
1207008958||007918909
1207415987||007918895
1243615559||007918666
135060079||007916914
118805398||007916825
103959114||007913842
134800389||007913516
134330242||007913184
134414780||007912854
135041880||007912838
118964011||007912633
134477170||007911408
11917099X||007910010
134760808||007909004
140858571||007907214
133319768||007907184
1136138242||00790715X
139035656||007907125
1084612402||007905939
1155982703||007905912
1100539484||007905637
134858867||007905629
143368540||007905203
119202417||007905033
124818285||007904568
1060986213||007904142
1075842034||007904053
134820045||007903995
136436080||007902743
134401700||007902689
134552091||007902263
134579690||007901909
132045281||007901135
134477979||007900066
128825138||007899378
1196633177||00789936X
189558806||007896689
132800772||00789578X
1021169064||007895070
102054211X||00789452X
134720385||007893973
134611381||007892551
13505611X||007892071
116510471||007892063
141012285||007892055
12337524X||007892047
135324173||007890966
13448343X||007890869
134589319||007890818
124096816||007889836
13513420X||00788981X
119396521||007886322
104206810||007885482
103895116||007884664
134392817||00788463X
118981889||007882998
134479289||007883323
139047921||007882106
136428096||007882092
104287071||007881517
13465515X||007880464
135040086||007878729
136006337||007878710
103787038||007876076
1042288976||007877951
116719265||007877781
120665328||007877765
129195596||007877749
134900871||007877455
134399218||007877056
118956876||007875517
1072584549||007875479
1239461364||007874464
124252990||007874081
124953824||007870965
134936000||007867727
103813543||007867700
11624058X||007865902
119085925||007865864
119514974||007865856
129481912||007865422
1025084691||00786518X
131502999||007864884
138778523||007864183
134413245||007863780
100458572||007862199
116750162||007861753
124496865||007861591
119302233||007861427
124209610||007861419
13590319X||007861354
135967562||007860587
130618195||007860129
135112923||007860102
121315878||007860099
116276258||007857845
118891480||007859449
134742044||007858795
134437616||007858256
116728906||007857810
1228876754||007857470
1145603912||007857225
119018748||007856121
103803874||007854838
11871662X||007851634
133760324||007851081
118653393||007850980
119000121||007850972
10427719X||007850905
135472393||007850840
135020301||007850832
124377505||007849176
12844097X||007848307
134599632||007846274
133129500||007845936
131538837||007845901
1119175313||007844956
143373285||007844441
128703679||007844107
134941446||007844093
134894596||007844085
140533435||007843828
13528905X||007841930
1204220840||007841914
124523862||007837674
11649333X||007837305
135556546||007836716
117708070||007836600
134329279||007836554
124265952||007836538
119023806||007835876
139097422||007834330
116409789||007832427
117079766||007832338
118918141||007832117
116513365||007831242
1223638901||007830556
1075504287||007825757
134455274||007825595
12480635X||007823266
121656284||007822057
117427292||007822049
1045485470||007820925
1042070393||007820631
121934101||007819366
135453917||007818106
119512572||007818092
132419424||007817541
124704077||007817533
134889533||007817495
139283862||007815727
123161134||007815646
115739165||007814631
116843217||007813813
134614658||007813678
137289367||007813643
135398088||007813635
134338634||007813600
100696309||00781352X
134032438||007812523
123351812||00780928X
1179713044||007808526
1046815075||007807333
134746813||007807007
1143267672||007805497
128287381||007804512
119048035||007804458
119477459||007804407
130580392||007804261
102182191||007802013
100344216||007801874
1234105802||007801009
11896268X||007800770
13146776X||007798490
123146518||00779519X
133943585||007793472
102085832X||007792794
123372326X||007792557
134636716||007792247
141307188||007792239
134594983||007790570
132121204||00778855X
121570924||007786379
121760294||007786034
118589024||007784910
119019507||007784813
118905031||007782128
129890774||007781156
119022249||007780745
1095501674||007780648
139450203||00778063X
119006987||00778015X
104311630||007780095
104013516||007775393
100465692||007775385
140551905||007775377
134367960||007771630
11880300X||007771320
1181439051||00777088X
134706722||007770375
132511487||007770332
134975316||007770057
116580305||007770022
121490874||007769970
1037697502||007768826
134479513||007767846
123774330||007766122
120407663||007766076
1029609039||007766068
131910329||00775891X
137683529||007758812
1231468408||007756445
134615220||007756380
135250102||007756348
135482380||007756321
124218296||007756305
103782605||007756216
1144305764||007756194
116045787||007756186
123629047||007755643
134746732||007755309
119369001||00775454X
138306761||007752504
134571975||007751567
103784467X||007751540
117357669||007751265
130202843||007750234
119121387||007748795
134616936||007747799
119112337||007747721
133325156||007747403
100833047||007746059
134311566||00774594X
129234796||00774496X
135125944||007744366
133151875||007743963
103926348||007743912
129024368||007743890
120065843||007743866
118715658||007743122
121602869||007741561
104264750X||007740891
123632285||007740867
13467443X||007740816
1118652339||007740808
117025410||007740778
117009946||007740190
132113953||007739184
123741874||007738749
118758829||007734417
117395404||007734255
119242036||007734034
1176135287||007733739
12213124X||007731701
122352084||007731671
116416936X||007730950
117391077||007729456
132349302||007729421
134478800||007729340
103902422||007729049
1152213962||007728980
103905294||00772828X
119495147||007724349
119267101||007724322
134702735||007722621
128960272||007722605
122633466||007722583
130175773||00771940X
103899227||007719388
116020776||007714017
1209412667||007713797
134935489||007713282
119412489||007713266
136010601||007710585
132544318||007708947
134394712||007706359
1046665952||00770710X
124499325||007705751
10436873X||007705603
135898560||007702892
124948057||007702876
118640348||007701144
134862570||00770108X
118574345||007700652
123633494||00770058X
12337183X||007700555
128899352||007700520
1186914815||007699042
1204937400||007698909
103941983||007697511
11880541X||007697392
117465186||007697287
11927986X||007695063
1154627209||00769475X
134631307||007694741
123625203||007693370
1043030409||007693338
134806883||00769332X
119145006||007693036
129832502||007687079
1190586266||00768536X
1190586363||007685343
1065248881||007680511
116874368||00768035X
104026332||007677871
134542266||007675046
122189701||007676573
122097580||007676042
103831657||007674899
128380144||007674821
135000742||007674643
119278863||007674252
1225710952||007669607
1200648889||007668007
133406148||007667965
135405130||007665385
1146702493||007665016
108979150X||007664672
123219841||007661207
134608720||007659431
118706039||007659334
134657497||007658052
119549220||007657773
1047151855||007656815
134523911||007655290
119327856||007653484
136318347||007651465
135678110||007651341
130349763||00765118X
134582934||007649258
103780475||007649029
128961368||007647212
104206829||007648278
1016467559||007646372
12361564X||007645945
119267640||007645902
119500086||007645333
189469188||007644590
123920086||007644566
1216596131||007643403
1096508494||007641370
1044196203||007637578
120713039||007637489
128827661||007637411
100850995||007635818
1205916334||007634285
134417526||007629680
120560720||007629192
121236463||007629184
122965124||007627114
1170367887||007627041
130000833||007622813
124198198||007619030
119088088||007618832
103792546||007618824
118773747||007618794
1013840003||007618247
122800648||007618107
1019772395||007616074
135064031||007615779
118853341||00761456X
1069558028||007612664
13757973X||007611986
134874889||00760971X
134601718||00760727X
1036942449||007607199
134849078||007606680
119405822||007602472
134640179||007599625
124983022||007595387
1012645002||007592817
134843797||007591179
119007053||00759092X
118608355||007590717
123928273||007588801
119111098||007588313
116447745||007584164
119262495||007582900
13464476X||007581017
13532890X||007580908
116067071||007580746
131731173||007579497
120374366||007577680
118750178||007577648
140114491||007575610
129951102||007575459
135478340||007572999
134311167||007572980
103444509X||007572972
134439902||007572964
135485851||007572956
134110358||007572921
135370116||007572891
134554922||007572875
103793755||007572867
143310402||007572786
132652323||007572743
117395188||007572735
130217549||007572727
134526376||007571895
134657365||007571216
123164206||007569858
129412546||007569777
1037948807||007568665
133659631||007568606
130614262||007568401
12097956X||00756838X
1016508689||007566433
1125651563||007566085
103844988||007565003
123997496||007564953
1014511763||007564872
136477399||007564805
134648021||007563256
13466325X||00756323X
103943188||007560273
132033216||007560214
132033194||007560192
116403896||00755124X
1219670332||007550154
135251370||007548192
136489508||007548109
129495751||007548060
116954787||007544030
135085314||007546068
12365758X||007545096
11941077X||007543697
136423701||007543654
130638595||007543360
121210588||007541791
132253100||007541503
12457808X||007540086
103893822||007540051
124680089||007540043
130841218||007540019
131822519||007533535
131895885||007533101
1029585717||007535082
1026697697||007535007
123818796||00753454X
13444745X||007530218
103928146||00753020X
1030295298||007529112
1136092218||00752868X
135108470||007528493
133252523||007526342
13028842X||007526148
1205039589||007526121
134673646||007526113
135224284||007526067
124709419||007526008
133063887||007525982
1139142364||007525958
1017597944||007525923
134343336||007525281
124057438||007524838
129485209||007523246
124523951||007522908
133318109||007520751
11605915X||007520409
13535420X||007519923
132753014||007519893
129809896||007519869
103828397||007519311
13153081X||007519281
1170697259||007518781
139182772||007518633
120407930||007517912
118809466||007517742
124074960||007516800
134876709||007516622
120170124||007516479
118049410||007516436
128534001||007516363
124138454||007513518
120799480||007513496
122099850||007512627
124941524||00751171X
124058132||00751073X
116515570||007510152
134427629||007509952
138567956||007509413
1058454617||007509391
129315613||007509200
132006448||007507054
119161435||007505132
140368698||007504683
121742253||007503857
134373197||007503725
13436872X||007500831
124485723||007500823
134460162||007498462
138363803||007495919
12093745X||007497490
13590417X||007495277
1063665531||007494459
114712809X||007492391
120889668||007492014
132851628||007492006
137762852||007491972
117196061||007491034
135251605||007485336
1177306948||00748495X
13621665X||007484941
117004758||007484925
1069295094||007484666
124905560||007480520
135366895||007480512
134848209||007479689
138224102||007479115
11945601X||007479085
1190676168||007479077
118911910||007479069
132400421||007478097
122623142||007476612
12318617X||007474822
121716503||007474105
116517689||007471521
135124859||007469179
122978242||007467737
128735759||007467249
118913212||007464207
118135295||007462581
119401223||00746066X
116452471||007459564
1022467956||007459300
135334462||007457847
1089902123||007456328
123677890||007454627
1038428041||007454406
103821112||007453639
1080202757||007449917
134450396||007446594
122994884||007446586
139538305||007446160
137673086||007445695
124269273||007442645
122614879||007442637
135461413||007435649
117202363||007432372
135375800||007427905
1024128849||007426976
124432905||007424809
124732720||007417276
116126558||007415427
1211012697||007415168
136544347||007414234
130324647||007414226
134744896||007413122
