#FORMAT: BEACON												
#PREFIX: https://d-nb.info/gnd/												
#TARGET: https://www.musikbibliographie.de/REL?PPN=												
#FEED: https://github.com/musikforschung/bms_beacon/blob/main/dmp/beacon_tuwim.txt											
#LINK: https://www.w3.org/2000/01/rdf-schema#seeAlso												
#CONTACT: Bibliographie des Musikschrifttums <bms@sim.spk-berlin.de>												
#INSTITUTION: Staatliches Institut für Musikforschung Preußischer Kulturbesitz												
#NAME: Bibliographie des Musikschrifttums BMS online												
#MESSAGE: Publikationen über (Name Musikwerk) in der Bibliographie des Musikschrifttums | Publications about (name of musical work) in the Bibliographie des Musikschrifttums											
#DESCRIPTION: Die Bibliographie des Musikschrifttums (BMS online) verzeichnet internationale, wissenschaftliche Publikationen zur Musik. Dabei werden Bücher, Aufsätze und Rezensionen aus Zeitschriften, Festschriften, Kongreßberichten, Jahrbüchern, Sammelbänden und kritischen Berichten musikalischer Editionen berücksichtigt. In der vorliegenden Datei sind die GND-IDs (Tu1) und die zugehörigen BMS-IDs von Musikwerken verzeichnet, zu denen Literatur in der BMS nachgewiesen sind. | The Bibliographie des Musikschrifttums (BMS online) lists international, scholarly publications on music. Books, essays and reviews from journals, festschrifts, proceedings, yearbooks, anthologies and critical reports of musical editions are taken into account. This file contains the GND-IDs (Tu1) and the corresponding BMS-IDs of musical works for which literature is indexed in the BMS.			
#TIMESTAMP: 2025-12-29
#UPDATE: weekly


300031491||008595127
300154410||008592993
1165194171||008591016
1201568218||008590990
4707435-8||008590966
1189708469||008588813
300498721||008587124
300148585||008587116
1213532396||008585601
300290608||008586489
300808240||008585822
1253250774||008579970
1262111552||008579962
1262427606||008579938
300161093||008572976
123702465X||008570809
300357648||008570779
122883668X||008570329
1088794548||00856776X
300144350||008564876
1154459314||008561869
300425244||008558833
1170633889||008558795
300516363||00855868X
300522541||00855515X
1100205020||008550158
117298932X||008550050
300017294||008548455
300384335||008547025
300072775||008542759
4427972-3||008542341
1269025449||008533482
1139276557||008532265
300166168||008532095
300306512||008528721
121200535X||008528713
1139910531||008528691
30043488X||008528683
300577885||008528675
300306458||008528667
1031768750||008527199
300803362||00852601X
30001497X||008521093
1031945687||008520313
300291922||008519994
300092709||008519811
300109547||008519250
300061234||008519196
1024997499||008516588
300283520||008515050
1233687069||008514178
7726057-0||008513953
300480180||008508720
1140146734||008507988
300046847||008507325
4599990-9||008505039
300465408||008503311
7826047-4||008498903
300188366||008498806
1044411449||008496927
300064101||008496900
4482425-7||008496544
1123754748||008491623
300320175||008491240
1131715853||008489424
300202490||008488320
300142870||008488258
1074315790||00848824X
300374720||008486867
1072012901||008485666
1054616833||008483655
30013892X||008483647
1077008880||008480486
300037430||008480478
300008201||008475962
1160101310||008474931
300168829||008468109
30051722X||008463751
1170212689||008458715
1031800832||008458707
300542704||008460965
1234474387||008460205
1051793920||008458936
108256818X||008460221
1249238048||008462534
1227735944||008456941
300828322||008455708
7617057-3||008452857
300759428||008444684
30081786X||008441871
1033550981||008440638
1074124308||008437890
300127286||008437882
300072724||00843588X
300896387||008434166
300076185||008425310
300357702||008419728
1068898402||008416230
300409281||008416222
1278641556||008414025
300917716||008408556
300276036||008407622
300026226||008404704
4716197-8||008396574
1241204462||008396124
300548664||008393508
30004741X||008393494
300572301||008392617
1232774022||008392250
300551878||008385068
1046275712||008367396
300152183||008365334
1179940768||008365083
300862091||008364869
1050326997||008363544
300124139||008355711
300142315||00835569X
300229569||008354049
300033281||008352909
300446144||008352895
4502578-2||008351465
104295609X||00835071X
4592712-1||008344280
1193676479||008342962
300051182||008341370
300962401||008341117
1100093311||008337047
1135507155||008323690
1033870579||008320489
300246889||008320063
300133782||008310149
1075202477||008309604
1185192271||008291837
1163952389||008291764
300037201||008289816
300045565||008285047
300140339||008282196
1121240348||008281181
300266081||008275203
126360241X||008274479
1264818890||008273545
1202451705||008269165
300224869||008268843
300158084||008268835
1124099573||008267103
123986180X||00826709X
300053967||008259607
1154328058||008259518
1136343873||008257191
30048142X||008102473
300199910||008102465
300323646||008099146
4372094-8||008095272
1123649588||00809487X
1169835538||00809179X
4532036-6||008089167
300454821||008083886
1258817292||008078637
1145068065||008078629
300116063||00807125X
300397909||008064059
300554117||008058156
300094248||00805780X
300317212||008057788
1126601276||008055335
300036612||008047553
300226578||008047545
4808154-1||00804581X
1248662210||00804256X
300566158||008042284
1243201967||008037906
300064160||008037868
1053590806||008037620
7858393-7||008036969
300045387||008035474
30002312X||008029423
1230248498||008029156
1063690137||008028435
300009240||008026254
300016921||00802264X
300016913||008022631
104637530X||008022623
1156812801||008022577
300766084||00801762X
300142749||008017204
118675334X||008014442
30000852X||008013314
300294638||008012644
30001516X||00801258X
7755874-1||008010900
7606934-5||008008191
300025580||008004900
1033138851||00800403X
300007485||008000611
30044883X||00799768X
1251892485||007996551
300014856||007996098
300146442||007995482
300179197||007992114
110759488X||007992106
1081645652||007991231
1032367687||007991053
300008112||007989830
300165064||007986769
300115636||007985436
300017596||007983085
121620392X||007981805
1121706053||007976747
300233205||007974418
30030112X||007974310
1248964748||007969112
7625555-4||007967799
300101279||007967284
1248825268||007965419
300374372||00796093X
300187092||007958471
1024211851||007957920
300073542||00795705X
300157169||007956436
4609336-9||007956371
300853068||007954409
300039131||007953763
300005393||007953755
300062850||007952058
7574584-7||007951183
1170691080||007951108
300135556||007950497
1100721649||00794876X
300051034||00794828X
300007590||007942796
30000723X||00794277X
300007957||007942761
1197164030||007942400
1069076732||007939299
30001967X||007937563
1162159391||007937555
300071302||007934009
1174647272||007933975
1073958604||007933967
300159706||007924917
4417699-5||007924879
1081303425||00792156X
300160941||007920946
300095112||007913796
300296762||007913788
300008767||00791282X
300008279||007912811
300182287||007911041
300662351||007911017
300046332||007910371
1242417680||007909500
1126666742||007908954
300392885||007906951
300211473||007906900
300988354||007906889
1058580620||007905661
1099344018||007905602
114530060X||00790407X
1113884924||007900848
1135315787||007900600
1181151279||007900457
300002238||007900422
300181981||007899297
300005768||007897766
300007361||007897510
300539053||007896417
300161204||007896409
1230581308||007895844
1202831559||007893434
1126275212||00789161X
300027184||007891431
300026617||007891148
300161441||007888481
300160836||007888457
30082890X||007888384
300417829||007888376
1194560601||007887663
300027109||007886063
30019689X||007884419
1033394041||007884400
300049994||007884389
300260970||007884370
1026248426||007882904
300011369||007882130
1227874693||007880553
1029146039||007876955
300205880||007873611
300144598||007872399
300300190||007871066
300130511||00787099X
300141726||007870957
1181150604||007870736
1175915130||007870728
1161702121||007870701
300433581||007869851
300181566||007866003
300009690||007865414
300016441||007864191
300109962||007863845
1237697514||007861222
300266650||007861192
1112152725||007860722
300029934||00786020X
1038158702||00785823X
301021139||007855400
1076053548||007855338
300303742||007855281
300694342||007854269
300137257||007853653
115852871X||00785353X
300327994||007852967
1160912734||007852444
107183407X||007852312
300025521||00785112X
300025548||007851073
300291027||007851057
300427085||007848919
1052609902||00784591X
103167828X||007843941
300345526||007843895
1064745954||007843739
300048084||007837372
1145339751||007833016
1075258227||00783294X
300311869||007832931
300022794||007821409
1235628884||007819684
300130724||007817827
300267533||007813228
300127545||007807600
7512891-3||007805845
30049159X||00780573X
1173734007||007805713
1104283271||007805675
1080334912||007805616
300227949||00780055X
300417535||007792417
4547981-1||007792034
1213369703||007791941
300148356||007791186
1233646052||007790651
30015139X||007789963
300265840||007789610
1062587456||007787979
300005997||007787731
7578801-9||007787723
1075347785||007787111
300644019||007787103
1054198284||007784996
1046153412||007783280
30007462X||007783272
300194528||007783264
300074794||00778323X
300776217||007783221
1233022520||007781059
30093078X||007777000
300383487||007776926
300126522||007768958
300176538||007768818
300504225||007766521
1182263623||00776121X
300585640||007761201
1122233922||007760825
300171420||007758898
300040652||007757743
1115254790||007751184
4425384-9||007749953
300229674||00774949X
1138815128||007748590
301004889||007748361
300047789||007748094
1230580247||007747365
300202229||007743955
300392133||007743254
1156685389||00774319X
1036400301||007743157
1035142570||007742541
300221193||007742282
1230145990||007741715
30098913X||00774157X
1079452346||007739206
300017251||007738986
300069073||007738943
300070837||007738560
300820291||007738536
300070799||007738331
103745488X||007737475
301008655||007737467
300194994||007733976
1056825901||007732503
300213689||007730608
4452957-0||007729138
300146094||007728344
300414463||007724608
300368909||007724330
1082229202||007724284
300739311||007719337
300070764||007719183
300808194||007719175
300248474||007719167
4520997-2||007719132
1214330061||007718950
1104858487||007713312
300401027||007713037
300381972||007710534
300299842||007710275
1051647355||007707622
1065836759||007708777
300269013||007708599
300110553||007707908
300471777||007707134
1070801739||007707010
300111851||007707002
300006454||007704283
300011121||007704275
300160003||007703880
300129122||007702671
1097781984||007701411
1217419373||007700873
300080514||007699360
300122578||007698259
300430701||007695888
300175892||00769525X
300839367||007695233
300789181||007693303
1121142753||007691157
300204914||007688156
1226825567||00768813X
300054033||007688113
300190980||007688091
300054122||007688075
300054130||007688059
1076752276||007687087
300125631||007684207
30012564X||007684193
300281102||007681771
300337299||007680503
300269625||007679416
300048092||007679335
4454171-5||007675224
1225821614||007673620
4425567-6||007673329
120989548X||007671369
300025424||007669682
300496095||007669666
300039344||007665520
300584792||007662688
300148437||007660308
300854471||00765782X
1110073755||007656769
300159234||007655568
1079011099||00765555X
30021782X||007655541
300909535||007655533
300096453||007653557
300049854||007653433
300309244||007653352
300303335||007652860
7696019-5||007650078
1033625531||007646704
1030008655||007646690
4732150-7||007645457
1195663668||007645368
300144490||007636903
1138457280||007640625
300267142||007637209
300429061||007628536
300802285||00763093X
300107390||007626940
300440227||007626746
300006063||007626738
1104868601||007626479
300158459||007626452
300156782||007625480
1128098768||007625235
300115911||00762347X
116935615X||007620306
1095511513||007620128
300399545||007619278
300467591||007619197
300111762||007619170
122259790X||007616546
300771177||00761280X
300009267||007610041
300007248||007610017
300863063||007608330
107700902X||007608195
1135494088||007607105
1079225390||007606850
1190768550||007605021
1216068496||007600135
1216061424||007600127
300480865||007599765
300860099||007599374
300300158||007598068
300062311||007595603
300341180||007595581
300407580||007595573
300132484||00759545X
300140541||007591667
1108590942||007591128
300096003||007588119
300132247||007586833
300122454||007584415
300182805||007582919
300015690||007580851
4518490-2||007575548
300010788||007570406
300104863||007573006
300383886||00756984X
300010826||007569726
300450524||007568304
4411523-4||007568290
1051996066||007566557
300560745||007566484
4702942-0||007566468
300747373||007560265
300070179||007560257
300222467||007556608
300398832||007556551
1171929633||007553242
301011907||007550103
1213318475||007550073
1219668087||007550065
300062117||007548400
1121143172||007544022
1196238286||007543743
300008139||007543492
300006977||007543433
300256418||007543336
1160003599||007543204
300057881||007543190
1106360729||007541988
1174687525||007541961
1166345912||007541708
300038879||007540272
1096364719||007540213
300095414||007538316
300193181||007526970
1126599840||007522746
300046618||007520921
300179634||007520522
300066252||007520131
300358946||007520123
1161965432||007519974
300065760||007519729
1217668829||007517289
300066414||007515219
121505338X||007513356
300430361||007512201
1123243689||007512171
300868138||007512147
118627722X||007510772
300110154||007509995
1152012088||007509383
300206526||007509294
4703102-5||007508581
300175957||007507267
1102253723||007507216
300033176||007506325
300210736||007504977
1032135042||007497512
300008945||007497482
30083103X||007497466
1068898496||007497407
300141998||007497393
30014198X||007497385
300141971||007497377
300004087||007497326
300011156||007497237
300629400||007497202
1069970239||007497199
300306067||007497164
300433948||007497156
300569807||007497148
300201567||007497040
1067801421||007497016
1101967374||007497008
1159919380||007496990
1159927383||007496982
300016719||00749615X
300010982||007495560
1113680997||007495544
300006837||007495528
300008635||00749551X
300006225||007495501
300011547||007495498
300007205||007495471
30000611X||007495463
300010710||007495390
300011768||007495382
300260784||007495374
300006497||007495358
300012136||00749534X
300766033||007493762
300464002||007493592
300160348||00748691X
300016972||00748416X
300017316||007484151
300017588||007484127
300016085||007484119
30001550X||007484100
300015984||007484089
300207301||007482906
1183405723||007480415
1215210078||00747959X
300155271||007471742
7596275-5||007470924
1035421402||007469799
300017022||007468539
4428521-8||007468008
30001788X||007462514
300509715||007461720
300107064||007460961
300297238||007460880
1066354707||007460759
300109903||007460708
300110561||007460694
300036035||007459599
300747640||007459327
300102828||007457626
30010281X||007457502
300111789||007456794
300109059||007456751
300242980||007456735
300110537||007456719
300111827||007456700
300111770||007456697
300111835||007456468
300200765||007449151
116091270X||007448775
300283261||007448708
30010796X||007448694
300033818||00744804X
1135216266||007441258
4431656-2||007441029
30003413X||007439075
300201397||007437900
300898258||007432453
300213506||007428014
1097213781||007427980
300093381||007427921
1176583018||007422814
300204752||00742129X
300369581||007417608
300026781||007416350
1201324289||007416318
300124414||007414072
1052240550||007415354
300997043||007415346
121087489X||007412215
1141944251||00741109X
300008627||007409508
300746415||007409206
300149999||007408153
300166184||007408145
300919212||007407122
300037562||007406096
1079060073||007406088
300036914||00740607X
300112084||007400268
300111290||007400241
300049102||007395752
300108958||00739554X
300111797||007395531
1099124050||007384254
300157088||007378084
4689800-1||007378076
300052022||007366132
1140138227||007366124
300156367||007362293
300156693||007362277
300268165||007361866
1048418723||007351305
300452950||007351291
1124959858||007349874
300140312||007348002
300186037||007347979
300140711||00734791X
300142390||00734788X
300778848||007347871
300142307||007347863
300140940||007347855
1123318182||007347847
300140967||007347839
300140266||007347820
300182821||007347693
300141440||007347650
300142110||007347642
103504742X||007347561
300025726||007347286
300141130||007347227
300304153||007347006
4664014-9||007338015
300010699||007323085
300011016||007323042
300474350||007322860
7731224-7||007322720
1054440166||007322194
1106565770||007322003
300042361||007321961
300184778||007321023
1208235001||007320477
300560702||007320264
300560699||007320248
1181711312||007319509
1065392907||007318928
1121715818||00731891X
1182250777||007318898
1080270361||007318812
300616023||007318529
300131046||007318499
300151233||007317212
300213190||007317077
300380968||007315368
1147414882||00731129X
120357357X||007310234
300010990||007277318
1197699740||007178093
300792042||007112661
300194641||007111568
300008406||007110820
300685920||007110626
300045492||007108915
1057856126||007099975
300112106||007086261
300494696||007086202
300160062||007086199
300065140||00708563X
1037316061||00708501X
1134884508||00708482X
300115342||007083971
112299317X||007081324
1202980171||007081014
300928564||00708093X
300065124||007080212
300544960||007080204
1171585462||007080190
300140959||007080182
1050382625||007079338
1185521615||007078579
300562357||007077580
300475195||007076592
117623563X||007076495
300459092||007074700
1054357803||007074565
300195028||007073143
300253931||007071388
300102240||007066880
300103077||007066325
300204515||007066309
1126070378||00706294X
1201425026||007062389
1201169410||007057547
300170475||007057091
1131571827||007057067
300612338||007057032
1201136598||007057024
300598564||007056028
300908040||007055218
300213611||00705520X
30071114X||007055196
300914946||007055188
300311753||007054106
300367465||007053657
300116799||00705145X
300504160||007049528
300334443||007048831
300015844||007047924
1103499785||007047835
300914091||00704710X
300048114||007045565
300821832||007043899
300718519||007041209
300095171||007041187
300093616||007040806
300093667||007040792
300414986||007040784
300815883||007040717
1198979089||007038666
7858955-1||007037961
4588174-1||007036132
300102704||007035993
300094884||007035853
300217072||007032595
300303750||007028652
300092563||007027028
300514085||007025513
30004786X||007024495
1115212133||007024487
119700484X||007022212
300456824||007021194
1051816726||007021151
300169728||007021054
300389531||007021046
30027971X||007020643
1032791497||007020635
30040297X||007020627
300078285||007020619
300395620||007020376
300230796||007020309
300492332||007020287
300013809||007020260
300719876||007016476
300072910||006982166
300703325||006973981
300781008||006973973
1120158893||006973949
300145292||006969542
300460384||006968058
300492251||006964451
300072996||006964443
1054942153||006939457
300073089||006937896
1097787230||006937888
4577445-6||00693465X
300334613||006931596
300220057||006931588
300370911||006931529
300158432||006931480
300310692||00692932X
30021393X||006921809
300130481||006918379
1042482543||00691831X
300581246||006918301
300923120||006918298
300457537||00691828X
1127083635||006913644
300074093||006913636
300040350||006906370
300015925||006906109
1169259979||00690596X
300118104||006900070
4791881-0||006900062
1176065289||006896464
300749775||00689643X
1084357488||006896413
30023595X||006896405
300091958||006892787
30007980X||006891233
300161824||006888097
1139133780||006886469
300892608||006884733
1076056946||006884717
1191946436||006882129
30013083X||006880800
300121202||006880770
1108103839||006880118
300914385||006879985
300010958||006879470
1108560814||006877028
1164042378||006876951
1024793192||006873979
4619191-4||006871682
1079581391||006868460
300285256||006868444
300207336||006868436
300285264||006868428
300102038||00686841X
300658192||006868037
300213832||006868029
300383797||006865119
300122381||006864465
300326327||006864406
300360932||006864384
300028768||006864309
300121881||006863434
300121865||006863426
1115369342||00686273X
1075416132||006862675
300942230||006861628
301007470||006861458
1044872691||00686127X
300009941||006860834
300553641||006860508
300343108||006859682
300253532||006859585
300400896||006858201
1103836285||006858147
300724330||006857000
300064675||006856993
300206798||006856322
1159791406||006855776
300139365||006855474
1062590783||00685544X
30009941X||006855164
300255128||006854575
103180174X||006854559
300349815||006854540
1169593542||006854427
300512295||006854400
300261012||006853099
300658168||006852602
300658141||006852599
300013566||006852580
300122616||006851851
300007728||006851665
300006926||006851657
300111347||006850499
300097166||006842283
1188070398||006841988
30074546X||006841066
1108325521||006839819
300111207||006839754
300211791||00683924X
300025602||006837956
300407092||006837891
1076375421||006837727
30030448X||006837719
1080160337||006837522
30062865X||006836704
1151836257||006836496
1151836028||006836488
1033527165||00683020X
300825129||006821545
300024584||006820964
30032958X||00682062X
1185443150||006819680
30034127X||006819591
300047037||006819540
1063797748||006818013
300770863||006816126
300164750||006816002
300164726||006815987
300240104||006815944
300010559||006812430
1183817649||006811450
1183817304||006811442
300000863||006810934
1144188350||006810551
300820577||006809804
300329946||006807747
117317060X||006806031
300219148||006797709
300141955||006785956
1180452445||006785948
300524994||006780350
300343256||006774490
300020783||006770827
7649865-7||006770819
300868707||006770436
300065469||006770428
300566115||006767648
300426054||006767087
300249780||006764924
30077608X||006760627
300934378||006755054
300146884||00675435X
300023413||006753930
300190336||006753418
300354134||00675340X
1120547490||006753396
300257597||00675290X
300083955||00675287X
4549408-3||006752462
300037724||006751105
1128106930||006750583
30082226X||006748961
300353952||006748945
300896913||006747906
300823703||00674785X
300094329||006747574
1100563318||006746128
300826958||00674611X
300044275||006743943
300201419||006743617
30031583X||006742718
300833113||006742696
1083839411||006742599
1077656432||006742548
300754310||006742521
1176585207||006742297
7527103-5||006742289
300033362||006742165
30003380X||006742130
300201265||006742114
300033826||006742092
300033419||006742084
1151826715||006742033
1151421413||006742025
1140036475||006742017
1037458524||00674074X
300248253||006739636
300109873||00673880X
300717245||006738184
300701470||006738176
300758200||006738168
300149255||006735932
300146620||006735282
30036606X||006735274
300527721||006734847
300045042||006734839
300091834||006734553
300425120||006726852
300100019||00672678X
300498616||006726747
300858353||006726739
300202709||006724299
300929366||006723853
300121407||006722628
300633688||006719244
300149042||006719112
300033702||006717926
1117582728||006717365
104411844X||006717268
300619006||00671725X
1122755090||006717241
300474954||00671708X
300177623||00671689X
1124492925||006716849
1074001370||006712487
30018168X||006711995
1113902442||006709524
300120796||006707882
300155654||006706789
300152132||006699006
1081667540||006698964
300271263||006698107
1147872236||006697828
300787316||006694802
300235852||006691536
300092059||00669022X
7708254-0||006689256
300220316||006686079
1171562578||006685374
1031362142||006684106
1133508693||006683886
300357737||006683568
300038542||006682472
300198183||006682359
300037716||006679595
300403372||006676499
300144431||006675476
1138253111||006670407
300040377||006670253
300026390||006669166
300250312||006666159
300033834||006666086
300008236||00666296X
30012788X||006657710
30074515X||006655777
300239963||006655513
4416786-6||006653901
300290721||006653073
300094523||006652727
300170505||006651836
300148348||00665018X
300906110||006649661
300494777||006648479
1079564136||006648231
7748462-9||006648223
114054893X||006648215
300380682||006647677
1164729489||006647227
1049175956||006647154
1031522328||006644678
300326610||006644481
300164696||006644465
300267983||006644201
300130988||006643884
300123698||006643566
30012399X||006643558
1058201638||006643523
30029784X||006643299
300874987||006643175
300400217||006643167
1111665788||006642632
1131806913||006641946
300830521||006641598
300511485||006641393
1151582654||006639607
300613148||006639593
1153429411||006637175
300758030||006636357
300133626||006636284
300231571||006635172
300251475||006633331
30049923X||006633323
300139292||006632351
1160222185||006632319
1118781929||006632149
300685068||006631525
300448406||006631134
30023158X||006630545
300540930||006630405
300239815||006630340
300203640||006630227
300877307||006629679
1062582462||006627552
1166465519||006626963
1166465314||006626955
1166464857||006626947
300032714||006626890
300096992||00662619X
300898347||006625584
300235208||006624804
1112150102||00662412X
7617506-6||006624073
300368577||006623980
1069335843||006623972
300004109||006622771
1162077492||006620507
301026181||006620302
300218036||006620299
1075340489||006620256
300157703||006619096
1063689848||006619045
1076032869||006617816
1084345730||006617794
300064470||006616682
300140428||006616518
300508921||006616372
300108362||006616259
300003803||006616232
30003122X||006614728
300331762||006614698
1065269641||006614531
1160728941||006614507
300010303||006614485
1124627235||006613772
300825501||006613764
300846959||006612733
1165079925||006612296
300952643||00661048X
300156421||006609635
30019370X||006608302
4378329-6||006607721
300007868||006607233
300117167||006605303
1163764361||006604080
300107013||006603610
300124244||006602908
300333315||00660143X
30030577X||00660109X
300572778||006599753
300505736||006599664
300271964||006595545
300240112||006588859
300219849||006588786
1071876856||006587143
300508670||006587038
7606956-4||006586279
1075939194||006585558
300003757||006583148
300280432||006583121
300275331||006582699
300159501||006582680
300006942||006582192
300093837||006582060
4277221-7||006581730
300306431||006581676
30008787X||006581544
30054264X||006581528
300214510||006580874
1113754095||006580653
1129793168||006580599
300805713||006580432
30011558X||006579647
1101953721||006577423
1156872170||006576516
1139126148||006574890
300072988||006573827
4517180-4||006573738
300454929||006573479
1118752562||006573290
300020988||006572774
300447310||006572634
300868510||006571484
300373767||006570380
300157509||006565956
300091338||006565263
300422628||006565255
1160413304||006563546
300829515||006563511
300189486||006562108
300922809||006561292
300059329||006560865
300097190||006560695
300912676||006559786
30091170X||006559778
1037765362||006559646
300825935||006559247
1044747129||006559239
30005162X||006559220
300201877||006559212
300259158||006558135
1148151931||006557759
110452483X||006557023
30021149X||006557015
300083831||006557007
300084056||00655699X
300083920||006556698
300257457||006555918
300350015||006555349
1159594457||006554326
1143622022||006554229
300946457||006553958
300937946||00655394X
1128654504||006551890
300358369||006550185
301000816||00655010X
300999852||006549063
300756313||006548644
300069677||006547419
300140479||006547184
30026013X||006547176
300411480||006547141
300738218||006546986
300199902||006546706
1075460883||006545939
300121660||006545602
300758065||006544894
301007993||006542891
1065418876||006542603
300157207||006542514
300365942||006542476
300145837||006542387
1026702666||006542042
30101437X||006540716
300027389||006540279
300026587||006540260
300027222||006540252
1079582959||006540244
300165390||006540236
300015410||006539742
300143362||006539718
300143567||006539688
300850905||006538924
30012242X||00653886X
300833024||006538363
300042434||006536689
300354207||006530621
113222604X||006530613
300433670||006530605
300542399||006529089
1155618386||006527639
1069540862||006527620
300049080||006527612
300453019||006527582
300556780||006527574
300429754||006527566
300088973||006527531
300017790||006527523
300138563||006527515
300710348||006527507
300579845||006527493
1079671773||006525113
300794142||006525083
300124538||006525075
300670419||006524966
300889429||006524915
1054405565||006524516
300592957||006524508
300122233||006524176
300007825||006522351
300011199||006522300
7682279-5||006521568
300517424||00652124X
300149549||006520774
300003633||006518117
300007337||006518095
300314620||006517986
300591594||006516734
300425821||006516254
300396090||006516246
300103433||006515940
30010958X||006515819
300165927||006514456
1032745495||006514332
30054992X||00651409X
1067477861||006513433
300133960||006513387
300020732||006513352
1079354492||006512836
300642490||006511511
300165641||006511465
30016632X||006511368
300061358||006511295
300107897||006511139
300171595||006507514
300007310||006506909
300008961||006506895
300008287||006506887
1122207662||006506879
300956495||006506860
300009070||006506852
300011695||006506844
300360126||006506836
300009097||006506828
1144521602||006504515
300151330||006504485
7586832-5||006503144
30003346X||006499414
300005865||006496121
300214685||006495702
1055080678||006495575
300868456||006495508
300200048||006491146
300477228||006489605
300051573||00648784X
300575483||006486398
1047783630||00648543X
300157053||00648428X
300288913||006483380
300172168||006479057
300436947||006479049
4828424-5||006479014
300109156||006478859
30014914X||006478700
1074388143||006478492
300209126||006476694
300510780||006475841
300572867||00647540X
1136087966||006474209
300467540||006473644
300417411||006473598
1143841174||006472869
301000786||006472850
300064594||006472516
300281889||006470491
300009410||006469957
300149611||006469779
1151053864||006469248
1139070207||006468853
1072584905||006468764
1072584778||006468756
1072584700||006468748
1072584611||00646873X
30044026X||006468632
1110986955||006468551
1097612333||006468454
300891172||006467970
300271956||006467962
300891156||00646792X
300299303||006467687
4842212-5||006467342
300108265||006466826
300123760||006464645
300400047||006464513
300039913||006464505
300042590||006464483
1122659601||006463851
300216602||006463355
300370083||006462170
1150433922||006461425
300399502||00645979X
300737971||006458254
104464236X||00645822X
1042766266||006458211
1042762031||006458203
30072098X||006458033
1149861800||006456510
30046052X||006456006
300132077||006455964
300107889||006454267
1128923866||006454240
300009046||006454224
1064684629||006453465
1129194531||006453104
1149297204||006451705
300042582||006450040
30088088X||00644850X
30044771X||006448127
300862393||006446647
300858469||006445799
300200250||006445721
300048580||006445403
300853041||006445152
300932081||006445047
300080093||006444997
1059087022||006444962
4508150-5||006444482
300145144||006443753
1046173111||006442692
300969562||006442633
300829590||006441513
300002262||006441300
300067771||006441238
1148118837||00644119X
7740590-0||006440738
300264224||006436870
300127308||006436668
300070578||006436323
300616279||006436129
300739850||006436099
30011348X||006436080
1068476273||006436048
300345836||006435793
300554605||006435629
300321961||006435548
