#FORMAT: BEACON												
#PREFIX: https://d-nb.info/gnd/												
#TARGET: https://www.musikbibliographie.de/REL?PPN=												
#VERSION: 0.1												
#FEED: https://github											
#LINK: https://www.w3.org/2000/01/rdf-schema#seeAlso												
#CONTACT: Bibliographie des Musikschrifttums <bms@sim.spk-berlin.de>												
#INSTITUTION: Staatliches Institut für Musikforschung Preußischer Kulturbesitz												
#NAME: Bibliographie des Musikschrifttums BMS online												
#MESSAGE: Literatur von und über (Name) in der Bibliographie des Musikschrifttums / Literature by and about (name) in the bibliography of music literature											
#DESCRIPTION: Die Bibliographie des Musikschrifttums (BMS online) verzeichnet internationale, wissenschaftliche Publikationen zur Musik. Dabei werden Bücher, Aufsätze und Rezensionen aus Zeitschriften, Festschriften, Kongreßberichten, Jahrbüchern, Sammelbänden und kritischen Berichten musikalischer Editionen berücksichtigt. In der Liste sind die GND-IDs (Tp1-Tp4) und die zugehörigen BMS-IDs von Personen verzeichnet, zu denen Literatur in der BMS nachgewiesen sind. Dabei kann die Person sowohl Autor als auch Thema der jeweiligen Publikation sein. / The Bibliography of Music Literature (BMS online) lists international, scholarly publications on music. Books, essays and reviews from journals, festschrifts, congress reports, yearbooks, anthologies and critical reports of musical editions are considered. The list contains the GND-IDs (Tp1-Tp4) and the corresponding BMS-IDs of persons for whom literature is indexed in the BMS. The person can be both author and subject of the respective publication.				
#TIMESTAMP: 2021-12-08
#UPDATE: yearly												


131832514||002246414
131832956||002246430
131555219||002246473
119787350||002246813
124671128||002248263
11558840X||002248344
133276554||002248379
119415402||002249030
118765310||002251884
133276570||002252317
118666150||002253429
133280748||002254654
133280772||002254727
119086328||002254735
133280780||002254786
120393212||00225672X
121042758||002256924
12238959X||002257092
118776797||002257165
118872486||002257343
11858586X||00225753X
132334917||002259354
117746398||002259559
122040309||002259796
120107112||002261987
133311120||002264013
119326736||002265338
118717650||002265451
132982587||002266334
119262363||002266407
118546937||00226658X
128441062||002267764
119147025||002268345
133312070||002268833
133312208||002268841
133321185||002269317
133321797||002270242
124923437||002270544
133322025||00227096X
124868851||002271265
13332978X||002271478
133329836||002272423
131740350||002275066
122607732||002275481
132164833||002275643
133339521||002275791
133339556||002275899
133339599||002275953
133339645||002276275
120213273||002276372
133353907||002276658
133354199||002276976
131624520||002277786
118736310||002278596
123873169||002279827
13335492X||002280876
133344495||002280957
133344428||002281171
129848891||002281198
133373118||002282445
133373355||002282623
108113892||002283735
119020750||002284286
132496909||002284294
103805737||002284359
132540541||002287005
11955691X||002287773
118786636||002288389
133420485||002289253
129018953||00228930X
118912666||002289946
133420779||002290898
116593229||002292637
124959571||002294265
122830148||002295342
133438333||002295466
119118009||00229687X
106187562||002299046
117067083||002301660
133439275||002302632
117145637||00230368X
117437190||002304236
118654438||002306492
132748738||002306506
118651250||002306530
118772597||002307197
123168465||002307693
118771019||002307839
123290562||002308630
129040924||002308649
122442180||002309173
121988503||00230919X
132106027||002309203
132106124||002309211
13163237X||002309270
119062569||002309793
118566989||002313855
118746537||002314428
131420313||002315556
128844442||002315963
121602281||002316056
116479582||002316102
123164745||002316129
103835431||002316218
123581346||002316781
120278146||002318059
131877852||002319322
118627228||002320401
118805487||002320428
118851225||002320436
129256706||002325284
118513923||002325500
118739301||002326019
129435740||002326183
131595040||002326701
133468380||002328240
118698028||002329484
133521508||002330040
119393867||002330458
116922346||002330989
117178985||002332795
130173339||002334534
118921231||00233481X
11951155X||002335360
119361876||002335530
12938576X||002337711
11732969X||00233786X
133518035||002337908
116043474||002337991
133478572||002338009
133518612||00233853X
13241631X||002341581
117191221||00234260X
118821024||002342693
118728784||002343207
119217244||002343630
118746146||002343908
128988762||002344157
124339069||002344211
11889112X||002344890
130148601||002344963
116450088||002345994
101379250||002346672
122529405||002346850
117279986||002347024
104175931||002347466
123097789||002347482
118937863||002349434
122630025||002350211
116268409||002351587
118544772||002351668
133553655||002351803
117359602||002378590
118990632||002380250
118548182||002380390
118570781||002380404
118657038||002382105
131463306||002382172
133555291||002382245
12926704X||002382415
133588793||002382520
133576612||002384361
118696211||002385163
118529846||002385171
121672050||002385252
13358240X||002387409
133583910||00238812X
133584062||002388162
120888963||002389207
12390272X||002389819
132718022||002391155
132100770||002393204
129315303||002393328
133587215||002393344
129473316||002393689
116881690||002394154
119142872||002395312
119419467||002397544
129344753||002399857
124119093||002399911
133589978||002400405
133590089||002400731
133590348||00240074X
124947662||002401053
116256079||002401126
12127117X||002401134
11676371X||002401657
115460675||002402653
117178756||002403390
100704018||002403536
118756125||002403579
131567713||002405237
116909161||002405342
133598454||002406047
117018899||002406721
119266628||002407035
133599981||002409097
133642089||002409143
122284062||002409321
12900751X||002409372
133642305||002409445
133642380||002409526
133645460||002409690
133651436||002409852
133699420||002410044
133700798||002410079
133648508||002412268
118792105||002412276
129486264||002412527
118596446||002412594
109463765||002412640
133649091||002413094
133649571||002413132
123496276||002414643
11920178X||00241547X
130080926||002417251
119528835||002417723
118513249||002418711
100948286||002418851
119485796||002419025
118640755||00241905X
131956744||002419726
118511521||002420384
130061158||002420988
118759876||002421712
118627848||002421836
119545799||00242259X
115849238||002422603
121950921||002423111
116843780||002423170
119472937||002423502
13365091X||002424347
12437784X||002424649
133645614||002426838
13367665X||002427265
118633295||002429217
118660438||00242987X
104066970||002430002
133700976||002430169
118889664||002430290
11875159X||002431807
132322854||002431963
11861729X||002432498
120854228||002432587
102017077||002432870
133676765||002432889
119322897||002433087
133651703||002435039
122676564||002435187
122995023||002435527
122528611||00243556X
12289961X||002435667
116617675||002436264
119139316||002436590
118657615||002437783
118585401||002437872
104006234||002438127
119506572||002438909
13367763X||002439980
116700025||002440113
11860340X||002440431
116343176||002441152
133678571||002441799
129196304||002441942
118597221||002442000
115738959||002442256
118555553||002442825
122614461||00244299X
116423749||002443708
118699075||002443937
116411996||002444143
123184894||00244450X
118589989||002445921
121160599||002446588
118630075||002447126
133683257||002448513
118680641||002448718
133683362||002448750
133683524||002448793
118556835||002448920
131966073||002449463
133683699||002449730
133684431||002450216
133686256||002450305
133686299||002450313
118571338||002450372
119362597||002450380
133701220||002450682
133701395||002451506
118979647||002451794
117062316||002451816
118907743||002451840
118978284||002452251
133701700||002452707
133703371||002452715
133703509||002452863
133703630||002453053
133705277||002453843
133705633||002453959
118726528||002455692
121689530||002455927
122583817||002455943
119421429||002456265
118816780||00245629X
133710785||002457466
128757132||002457482
11750369X||002457490
118641913||002458764
117414530||00245954X
129009024||002462052
13350798X||00246263X
133770516||002465965
118523058||00246828X
133770613||002468506
118926772||002469057
118623419||002469200
133770729||002470179
118771531||002470551
117559113||002470934
118799169||002471515
128668393||002471582
118775634||002471612
119267659||002471671
118543075||002472996
100033067||002473127
120185695||002475774
119495910||00247686X
118507559||002476940
132090392||002476983
120957396||002477157
133775100||002477475
11219625X||002478021
118535307||002479281
133775291||002479311
119504901||002479419
123249201||002481693
128696346||002481723
133775666||002482010
133775682||002482029
133775755||002482037
118751530||00248367X
121419061||002483734
129895172||002485230
133913732||002486652
133915573||002486776
11029050X||002491370
124028713||002495341
116329440||002495562
133915751||002495783
133915824||002495791
133916111||002495856
133811360||002495961
133811794||002495996
133814378||002496119
133814416||002496127
133814742||002497131
119022133||002498243
11856370X||002499487
116644230||002499959
123919703||002500795
119112507||002500817
130292257||002500930
133918726||002501740
129363391||002501813
118962280||002503387
116551313||002503573
12346854X||00250362X
118599976||002503735
121339378||002503883
133919234||002506459
132355280||002506661
13391951X||002508826
11933075X||00250894X
118760432||00250930X
11878790X||002509555
133830322||002511878
133830705||002511924
118823264||002513439
119458160||002516934
119487128||002516942
128763574||002517353
11858751X||002518023
118647377||00251804X
120273977||002518481
11739131X||002518597
116811412||002518848
118975072||002519216
118794507||002519232
118791567||002519275
118537725||002519313
118523872||002519364
118789260||002519585
118687212||002520052
119124610||002520583
124431259||002520664
116344822||002520761
119043564||002521296
120799421||002521652
129210781||002522012
133923657||002522608
133924807||002522616
118649558||002524430
100303501||002524511
131527347||002525542
118753711||002526425
118635409||00252676X
11893077X||002526921
118624865||002527189
119264129||002530546
116132604||00253083X
118874934||002531097
11869216X||002532557
133886409||00253309X
11908273X||002533677
124142095||002533766
121079015||002533936
102419965||002533944
12473698X||002535068
119279487||002535084
121673383||00253519X
133925897||00253553X
118983849||002535661
117280798||002535688
11658971X||002535726
133925951||002535769
118987267||002535947
116218894||002536013
11773649X||002536021
118671626||002536056
124548008||002536072
122324595||002536161
120038986||002536277
131671936||002537877
11878868X||002538350
133901394||002539497
118708171||002539756
133926087||002539888
133901483||00254136X
13392615X||002542129
133928233||002542145
13390153X||002542544
119084015||002543141
116839422||002543206
119203588||002544202
133928713||002546000
133928802||002547996
133928977||002548003
133929132||002548585
118506897||002548771
133929280||002548909
133929329||002549336
133929426||00254945X
133929620||002550008
119470241||002550407
128636149||002550539
130019666||002550733
118907085||002551640
133972844||002551845
133901750||002551918
13390184X||002554038
133973034||002555417
13397328X||002555530
117634174||002555549
131633368||002555557
133984990||002555565
120701685||002556634
123780349||002556715
119458853||00255674X
133901912||002558033
133984761||002558572
133983870||002558939
124824714||002559552
116701471||002559838
119439360||002559889
130148997||002562952
133902021||002563215
124543790||00256338X
121556018||002563525
127053808||002564017
128445262||00256453X
119368129||002564580
123654270||002568004
118538012||002568101
106657917||002569302
118777610||002569868
133985806||002569965
128249544||00256999X
118748521||002573733
133986144||002573849
119374048||002573989
118768964||002575361
118641573||002576562
133212777||002576910
118784358||002577348
11890809X||002577550
118671022||002577798
132936771||00257943X
13399208X||002582341
131677861||002585111
118660764||002585979
13399225X||002587270
118860542||002587661
133992314||002588684
133994996||002590131
133995097||002590409
133995712||002590484
118776045||002591952
120966662||002593025
122754840||002593408
124057063||002593416
127323155||002593440
116979682||002593521
133995933||002595567
120169193||002596431
119048736||002597616
100640362||002597993
123163226||002600749
134003403||002602156
134003551||002602350
118506676||002603772
116222964||002603861
124468330||002604507
134003853||002604779
134004027||002604841
134021185||002605155
13402124X||002605279
134021371||002605384
134021606||002606224
13402169X||002606607
134021835||002607409
124206298||002607883
123208025||002609215
126501815||002609258
118744585||00260955X
119320150||002610205
119378124||002610213
118632361||002611384
134022386||002611430
11920035X||002611783
118505734||002613948
133460754||002615290
134003926||002615991
117010472||002616548
116311274||002616807
134025547||002617412
119234076||00261751X
134033280||002619490
129719323||002619903
11898618X||002620863
119082500||002621622
118728415||002621940
123919347||002622009
116857498||002622017
118856987||002622386
117206407||002622882
116747641||002622963
124989616||002624753
118791087||002624893
13403516X||002626799
117010804||002627620
134035461||002629453
128607394||002630494
118577840||002631954
116655496||002632152
116172169||002632489
132675579||002632519
118849549||002632527
118785168||002632594
119520966||002632691
119472031||002633159
116719141||002633299
118540386||002633744
134068017||002634163
134074165||002636190
134069498||002637170
13406996X||002638126
11910363X||002638215
129209252||002638223
103807861||002638258
119436655||002638274
118640038||00264021X
134070569||002641836
134070933||002642042
12005485X||002644924
118816276||002644975
118875833||002645653
134071077||002645912
134074238||002645955
122196295||002646536
134075951||002648539
123765188||002648644
117746614||002648776
134076273||002649209
133512681||00264956X
118836927||002650231
134076451||002650363
12993061X||002650649
120641453||002650665
118554840||002650711
11855414X||00265105X
12886110X||002651076
134097629||00265122X
121182525||002651513
132422050||002651521
124812708||002651750
129605360||002651882
130651559||002652307
118530887||002652382
118910876||002652404
119062518||00265279X
123402638||002652951
119066203||002653605
11924649X||002655187
120530791||002656299
116805439||002656817
129855677||002656906
129463825||002658577
134159861||002658755
116519770||002658771
117487252||002659131
117400513||002659190
134160983||002659476
122756851||002659689
134161270||002659905
118770500||002659913
11707621X||002659921
11850939X||00265993X
134161904||002659948
117740403||002660989
121061302||002662434
118674056||002663422
119191814||002664046
122431170||002664135
131861271||002665077
112268838||002665166
111058880||002665301
11729845X||002666936
116801603||002667142
108928187||002667274
118658379||002668041
134190904||002671204
123752450||002671255
134191277||002672111
134191447||002672537
134191579||002672626
118777378||00267341X
118664492||002674157
117156094||002674238
11692859X||002675846
116881569||00267646X
120334100||002676478
117484458||002676532
119438674||002676559
118622994||002677385
123077087||002677504
122986660||002677741
134208102||002680351
119422921||002680408
13420820X||002681110
10239573X||002681269
116843705||002683296
132969521||002684810
129621714||002684829
129402710||002684845
118736094||002684977
118626647||00268523X
121398358||002685256
118514008||002686112
119036363||00268621X
119222507||002686724
128508175||002687275
119241722||002687291
12225211X||00268859X
123143942||002688735
120680106||00269073X
134216547||002691752
134216784||002692244
118643657||002693801
105869805||002693992
120056747||00269414X
121330222||002694301
134216989||002695219
117747327||00269624X
116126612||002696487
118545221||002698013
134224418||002698161
123163773||002701723
122483006||002701987
12157749X||002703033
10427557X||002703327
119485265||002704218
118690965||002704749
120494701||002706121
121181200||002706180
118540661||002707705
117251232||002707985
118772805||00270823X
131889443||002709279
126727120||002710064
120889021||002710110
118576976||002710161
119135809||00271244X
119298260||002715481
119055279||002715678
121191699||002715783
119089459||002716208
134265858||002719401
133956385||002719746
128899840||002719770
120781891||002719991
128371978||002720337
116655860||002720345
128178558||002721236
134268008||002723913
118735624||002725258
118655345||002725266
11908810X||002727463
119032252||002727471
134290356||002728168
134290496||00272846X
119500787||002730073
119156571||002731657
11952354X||002731665
119298376||002731983
131889508||00273348X
118565435||002734559
118521772||002734648
116992204||002734702
118692380||00273477X
118624466||002735040
121278840||002735881
118523481||002735903
119295520||002736217
116844167||002736616
116817941||002737027
135537037||002737973
116365366||002742705
117093467||002742780
118627503||002743019
11862752X||002743035
119466805||002743558
135538238||002744252
134108353||002744465
100561233||002745461
124606121||00274550X
118606824||002746158
135574234||002747340
121861961||002747669
13385969X||002747804
103146938||002748053
134839226||002748908
135581486||002751720
130422886||002753863
124429688||002756285
120953315||002756323
118532316||002756374
119187795||00275729X
116354720||002757400
118841750||002760630
130205370||002762196
135592437||002763028
135638011||002764105
118524577||002764784
130284599||00276542X
130251631||002765438
104075953||002766167
135614279||002769565
119486806||002771969
123758394||002772310
118649078||002772523
130580651||002773147
122773594||002773287
118727664||002774291
119550385||002774542
135646065||002775190
119205750||002778785
118801325||002779382
121336700||002779641
135178754||002779811
12025994X||002780402
128518936||002780437
119376733||00278078X
121978796||002780909
116302860||002780941
118723642||002781034
135679990||002783533
117223786||002784378
119439670||002784831
133968081||00278517X
134774582||002785196
135177480||002785234
129313165||002785277
111469686||002785684
118554611||002785889
127205241||002786222
118806475||002786230
11861794X||002786478
123710375||00278713X
117033634||002787741
135680158||00278792X
135680360||002788802
135680476||002788810
119334607||002789558
102419868||002792265
129832391||002792761
135697921||00279313X
123878705||002794462
118737856||002796392
121367428||002798182
119446693||002798549
12865662X||002801280
116693002||00280137X
118621505||002802430
118924753||00280249X
118642863||002802511
118712411||002802546
118639161||002802597
119047101||002802619
135272890||002803860
135050995||002804085
135923700||002804298
134774639||002804816
118806769||002804905
118994212||002807149
135935857||002807521
135936462||00280851X
116920386||00280901X
132253771||002810387
118755323||002811898
126616302||00281269X
135828236||002812711
135936616||002812843
135945526||002813076
118633015||002813416
128959703||00281658X
118610686||002819902
118634496||002821699
118620223||002821710
118616080||002822059
120217325||002823896
132716070||00282390X
124929559||002824639
116801832||002824663
13231729X||002825791
118725580||00282583X
122732766||002826801
135961513||002827956
13597092X||002828081
135944473||002831937
129355291||00283393X
135971675||002834227
119364549||002836017
122999509||002836033
118788345||002836580
123905052||002837498
135961122||002839326
135925150||002839504
135925096||002839814
129485268||002840456
118629220||00284091X
123951267||002842688
116464321||002843099
119063867||002843323
118613510||002843331
118642014||00284334X
122074076||002843412
135926041||002846195
123579082||002848457
118575198||002848511
118548255||002848554
116713313||00284916X
135972205||002849976
118633252||002852349
134111435||002854694
135960290||002854740
135958970||002854783
11859060X||002854953
118809709||002854961
135951763||002855038
121937488||002855127
134802144||002855240
135957869||002855356
134562283||00285564X
135951615||00285614X
135957133||002857596
123176360||002857685
132532182||002857782
122636600||002858983
117513318||002859092
10377548X||002859637
136029981||002861194
12876290X||002861283
119032724||00286228X
115708952||002863057
11774378X||002865157
118698508||002865521
120468239||002865564
118803107||00286651X
119549115||002869934
124455298||002870142
12456481X||002870304
13606082X||002870436
124230725||002873680
118534742||002874709
136160212||002874814
136160336||002875195
129891843||002875535
136160816||002877457
11860354X||002878003
118534955||002878038
136160980||002878054
119184230||002880938
121429776||002882671
115500111||002883538
134858298||002887576
118884816||002891778
132570602||002892227
13450609X||00289324X
136232760||002895188
128354208||002896206
116425881||002896222
119232170||002896257
118867679||002896265
116852208||002896400
131427083||002896540
136233074||002897334
136232973||002897407
12267829X||002898365
128992166||002898454
136272576||002899027
11875372X||002900521
116185848||002900653
134764412||002901706
136247431||00290196X
116708727||002903520
123354064||002903652
136247660||002904624
136247695||002905108
136247733||002906414
124534767||002907704
120424169||002908042
12929361X||002908492
136261558||002909839
136270174||002910179
13627062X||002910330
129609382||002910632
122552989||00291087X
136273890||002911574
136274269||002913623
136274382||002915162
117244635||002915782
136274668||002915839
136274773||002916479
132201240||002917777
117417718||00292109X
118819305||002922258
116085878||002924935
135419069||002925850
135013119||00292630X
135053323||002926423
135202442||00292899X
118862154||002930218
123960320||002930579
133568822||002930587
123875994||002930595
118707175||002930897
136325173||002930900
136339603||002930986
118730037||002932822
128429119||002934019
131704583||00293471X
122210514||00293518X
103423427||002938316
130325287||002941376
134832639||002945703
136416616||002946505
118784404||002950138
11908029X||002951940
116809949||002952920
118555359||002954176
131870319||002954400
13649837X||002954575
123951283||00295530X
117757624||002958066
124964966||002958163
133070654||002958996
135083400||002959852
118731297||002959984
118698788||002960893
119250047||002963256
133662403||002963884
128962348||002964007
119100517||002964015
124209467||002964031
126789916||002965704
118528823||00296614X
118519042||002966204
104137819||002966476
103781617||002966522
136599184||002967065
11903512X||002967278
118515101||002967537
136599958||002967782
133305309||002969548
133306895||002970139
118583972||002971003
118507826||002971011
118746057||002973901
118611232||002974568
119232820||00297469X
118504398||002975505
118661345||002975793
11907074X||002976072
123139724||002976269
136772587||002976714
117325899||002977087
100444350||002977397
11856014X||002978563
118176285||00297987X
118717146||002980630
133520560||002980983
13634867X||002981831
118618806||002982811
123027365||002983575
13144915X||002985330
131510908||002985349
118734210||002985934
118764268||002987570
124055982||002987686
118751514||002988143
129292230||002988372
136773524||002988658
118549898||002989026
122328388||002989034
104304219||002989107
128633654||002990598
118636863||002991527
118698257||002992698
118613480||002993228
119357259||002993384
117232874||002993589
136778178||002994690
11906703X||002994925
12236600X||002995034
116136383||002995255
118603450||002995344
119096153||002995697
136440851||002995832
118670646||002995913
107426463||002996499
116849436||00299822X
135446813||002998440
100017932||003003418
117062812||003005690
118701762||003006247
118703145||003006573
116792787||003007928
119509415||003008029
136959547||003009084
119019787||003013677
136961134||003013685
104301325||003014479
117569534||003016560
116692774||003017389
116037768||003017850
128651636||003018148
134467884||003020991
118933825||003022900
108461009||003022943
136963943||003026086
117189413||003028844
119486717||003029948
119286017||003029964
137028326||003030008
137028512||003030016
119484528||00303030X
124324002||003030539
13718140X||003033473
122880838||003034100
106859358||00303433X
132056895||003034364
117338249||003035093
136425674||003038920
118985256||003039226
11669517X||003039684
116225203||003039765
116040378||003039803
119428865||003041913
117121207||003042804
137428472||003042847
132355469||003045382
128799781||003045544
128961422||003046729
137420560||00304677X
133329356||00304808X
134724372||003049418
135543088||003051439
13501140X||003051927
137503245||003053709
133847241||003055140
118579398||003056031
137428898||003056066
137490968||003056074
13749792X||003056082
137490739||003059294
116126574||003063445
11861827X||003073718
103817956||003073785
130231398||003073955
130067229||003075141
118551299||003076849
11741462X||003077217
137451806||003077381
118828657||003078310
122857259||003079619
137448503||003079686
137447361||00307983X
137448309||003079902
129701874||003079910
13744799X||003080560
137483260||003080609
137483104||003080625
128906960||003080633
130167428||003080684
137482809||00308101X
117735345||003081389
133853276||003081990
118909002||003082830
119254239||00308373X
132618796||003083861
101361769||00308387X
12952994X||003083896
11882287X||00308440X
11850021X||003084884
10628696X||003086100
134293010||003086437
119545373||003086836
120301342||003086844
121665429||003086852
123971063||003086887
119183471||003087611
118644319||00308907X
118773100||003090280
117203262||00309037X
134839048||003090396
137489595||003091309
137489382||003091333
116066121||003092356
137487878||003092399
123633397||003093042
137487649||003093204
130338303||003093360
137486510||003093522
137486340||003093581
137490232||00309359X
13749758X||003093611
118740938||003093727
137498179||003094006
133627500||003094049
13750148X||003094057
118640887||003094162
123459664||003094227
135262801||003094553
135068428||003095681
122970470||00309586X
116342196||003096386
13750117X||003096726
130080233||003097641
134598474||003100340
132960699||003100405
134313283||003100529
137491212||00310091X
118566512||003101029
13390637X||003101061
137452640||003101142
119351420||003101193
119331217||003101762
135065712||003102068
119273853||003102106
118500899||003102173
124808387||003102580
137503121||003102661
120149125||003104532
134579100||003104885
135382890||003104915
120729326||003105520
137531184||003105911
137503784||003106675
118567861||003106713
12030127X||003106926
13750358X||003107388
118768158||003107760
104011629||003107922
116587474||003108198
135530237||003108651
119207214||003108708
129655805||003109283
123792126||003110583
119060914||003111377
113572026||003111881
137528728||003112322
135366879||003113116
12054203X||003113183
123823161||003113590
137547757||00311385X
130424668||003113892
137569718||003114309
13453591X||003114708
123874440||003115151
134460995||003115550
11880233X||003116328
134430522||00311676X
120959674||003117952
128958979||00311810X
135033756||003118312
119026414||003119475
11896528X||003119653
137564856||00312021X
137563809||003120228
116570881||003120554
122454286||003120910
117363987||003121569
124705480||003122255
119506122||00312276X
12123696X||003123340
134327691||003124398
130643971||003126005
13237157X||00312603X
124315909||003127354
124071759||003127575
118917862||003127826
12946435X||003128172
121841405||003128709
137598173||003129497
134533593||00312973X
137596553||00313041X
118511696||003131009
119007592||003131262
137578628||003131793
118647571||003132277
137599404||003132382
120112132||003132978
135421691||003133273
132579707||003133303
116554428||00313430X
118601954||003135071
137614136||003135195
118561294||003135713
133350479||003136175
12438823X||003136345
137612850||003136477
118614185||00313654X
118634453||003136566
119392895||003136574
128686138||003136590
13761456X||003136604
12148582X||003136612
118700804||003136647
121240886||003137481
137622864||00313766X
130588687||003137694
116415924||003139956
137064748||003140547
137663331||003141195
137662912||003141268
137654588||00314142X
12951389X||003141535
118791311||003141624
137654987||003141802
13766530X||00314206X
137656211||003142167
137655959||003142191
134564707||003142205
10899354X||003143279
137668201||003143864
132861968||003144364
132508680||003144372
137667744||003144453
137671229||003145123
117294446||003146375
116171707||003147142
134855175||003147746
134414322||003148033
129485373||003149099
137671725||00314934X
116783575||003149390
116842989||003149498
134942108||003149749
134869311||003150305
12993352X||003150488
129933503||003150496
116075422||003151875
116899344||00315193X
132579936||003152154
135020522||003152243
118892894||003152308
116636041||003152553
137693621||003153193
128964693||003153258
118806696||003153916
109909917||003154920
134415159||003155269
118680021||003155285
124394833||003155668
117493155||003156338
119106736||003156680
11920648X||003156893
137694652||003157997
116977795||003158411
117217603||003158624
134591518||003158977
118630369||003159086
11862220X||003159094
118634771||003159116
118696734||003159191
137694784||003159531
13770299X||003159647
131514482||00315999X
137704453||003160033
137704275||003160041
137703244||00316005X
137794452||003160068
137793626||003160076
135209161||003160335
121808017||003160459
134925653||003160556
119009455||003161234
13779455X||003161692
137765975||003161714
121948277||003161773
137794762||003163741
119044730||003165000
137794657||003166872
124173268||003168131
123990432||003168220
116286857||003169235
119246635||003169294
119555069||003169987
119122448||003170225
137815867||003171752
13664290X||003172279
122783212||003172325
135444977||003172600
120869470||003172880
137818874||003172988
119182378||003173313
136043046||003173879
13314870X||003173895
137853572||003173925
117493236||003174166
133360024||00317428X
119007576||003174654
117473693||003174956
117295671||00317526X
10379428X||003176029
118814133||003176142
118721135||003176150
128964863||003176304
137855737||003176797
137857977||003177319
137855427||00317736X
119099675||003179044
118669400||003179214
134504933||003179656
137937857||003180115
137935250||003180158
11701608X||003180182
116787430||003180190
137934998||003180271
11690884X||003180794
118720880||003181049
118856138||003181057
130551716||003181235
130551600||003181243
118595555||00318126X
117412325||003181456
132680815||00318174X
132777444||003182215
121024075||003182584
124782450||003183459
13369920X||003183491
10993475X||003184064
135154561||003185230
134035844||003185362
134435648||003185443
13531139X||003186105
137982674||003187837
137997566||003188620
13748996X||003189147
137996039||003189430
118525123||003189457
119380021||003190102
132755599||003190196
137998155||003191044
118618911||00319177X
134046366||003191990
118758152||003192083
137459513||003192199
138009325||003192237
120638002||003192415
103776559||003192547
134581431||003192652
13474280X||003192687
118569589||003193632
134871073||003193675
134935578||003193950
130284548||003194183
133975134||003194442
138089728||003194957
132903423||003195015
134239636||00319521X
116426357||003196267
118896512||003196275
118633600||003196674
124591078||003197093
132330040||003197115
118502026||003197239
138016887||003197298
138016569||003197301
123393116||003197638
138090734||003198332
119149125||00319907X
128942541||003199169
135051134||003200019
118632981||003200248
119126990||003201155
134395689||003201686
13135910X||00320247X
129418498||003202577
130640034||003203034
138216657||003203123
134570332||003203158
138123969||003203247
131992554||00320720X
138197199||003210170
138130760||003210685
104272392||003210715
119501643||003211002
135107539||003211312
133040968||003211754
133766543||003212262
138215758||003212378
